1154, 1105, 1305, 1004, 1124, 968, 1007, 901, 1022
1100, 1034, 1185, 970, 1029, 1137, 969, 869, 958
1044, 969, 1087, 1261, 960, 1056, 1001, 838, 1019
1015, 1548, 1027, 1287, 1177, 1000, 955, 804, 998
993, 1504, 984, 1289, 1141, 921, 978, 769, 1009
1653, 1409, 1541, 1255, 1088, 1063, 968, 725, 949
1667, 1267, 1458, 1213, 1021, 1016, 956, 720, 967
1561, 1148, 1366, 1181, 956, 936, 955, 687, 945
1513, 1061, 1260, 1143, 1139, 1022, 955, 665, 907
1463, 974, 1155, 1111, 1094, 946, 940, 637, 855
1383, 1556, 1066, 1090, 1043, 999, 938, 630, 829
1282, 1521, 1008, 1063, 975, 1038, 934, 618, 793
1223, 1431, 936, 1039, 1115, 969, 921, 618, 773
1173, 1336, 1500, 1013, 1080, 1016, 914, 614, 738
1120, 1243, 1474, 983, 1027, 943, 921, 594, 708
1055, 1182, 1417, 1274, 951, 977, 908, 582, 678
988, 1101, 1269, 1286, 1090, 1004, 917, 570, 639
1653, 1024, 1137, 1270, 1032, 936, 909, 555, 615
1709, 978, 1034, 1257, 975, 988, 910, 542, 567
1661, 1598, 937, 1215, 1088, 1004, 908, 537, 550
1597, 1589, 1482, 1202, 1034, 930, 898, 523, 528
1518, 1465, 1450, 1162, 979, 970, 895, 515, 504
1433, 1346, 1341, 1130, 1087, 987, 890, 506, 488
1388, 1272, 1239, 1083, 1042, 996, 885, 497, 475
1325, 1206, 1151, 1043, 980, 1007, 911, 484, 459
1273, 1126, 1064, 1010, 1079, 946, 928, 485, 430
1219, 1054, 988, 979, 1026, 964, 915, 476, 427
1154, 994, 1543, 1322, 968, 956, 910, 476, 398
1134, 1582, 1508, 1344, 1068, 963, 919, 470, 399
1123, 1578, 1352, 1335, 1007, 979, 945, 465, 387
1096, 1489, 1234, 1305, 946, 990, 969, 465, 372
1035, 1393, 1103, 1283, 1076, 1010, 975, 463, 365
998, 1355, 983, 1275, 1047, 923, 989, 461, 353
1715, 1238, 1547, 1258, 1001, 954, 990, 463, 336
1775, 1163, 1514, 1253, 962, 949, 1013, 454, 327
1751, 1114, 1375, 1226, 1128, 937, 995, 460, 319
1694, 1057, 1250, 1209, 1080, 917, 1044, 449, 306
1692, 1010, 1160, 1176, 1033, 906, 1015, 452, 292
1664, 970, 1055, 1134, 996, 906, 1003, 465, 290
1646, 1645, 978, 1128, 1174, 901, 979, 477, 285
1604, 1698, 1566, 1101, 1160, 914, 1065, 488, 281
1551, 1638, 1512, 1089, 1113, 924, 1062, 492, 274
1535, 1601, 1394, 1087, 1090, 937, 1031, 491, 265
1533, 1567, 1281, 1080, 1039, 954, 1007, 481, 262
1526, 1498, 1223, 1049, 995, 954, 991, 482, 250
1523, 1444, 1142, 1028, 1175, 973, 1121, 476, 245
1488, 1392, 1039, 1018, 1143, 954, 1122, 484, 234
1478, 1336, 971, 1008, 1106, 960, 1109, 487, 230
1459, 1295, 1563, 1004, 1079, 957, 1103, 489, 235
1420, 1247, 1566, 994, 1054, 977, 1083, 487, 226
1410, 1207, 1476, 1372, 1021, 1002, 1083, 486, 227
1415, 1185, 1370, 1416, 990, 942, 1051, 488, 229
1404, 1171, 1251, 1425, 1228, 971, 1032, 503, 230
1406, 1157, 1179, 1438, 1235, 1005, 1003, 507, 231
1410, 1136, 1089, 1457, 1233, 950, 992, 512, 232
1387, 1119, 1028, 1445, 1199, 1003, 1225, 526, 236
1378, 1068, 959, 1428, 1166, 949, 1256, 541, 244
1375, 1025, 1585, 1402, 1132, 1024, 1257, 558, 246
1362, 995, 1571, 1398, 1105, 977, 1257, 570, 249
1356, 1734, 1478, 1400, 1088, 1052, 1259, 570, 244
1331, 1792, 1412, 1400, 1070, 1026, 1256, 586, 237
1343, 1741, 1363, 1387, 1051, 992, 1256, 609, 251
1328, 1700, 1267, 1377, 1007, 1093, 1259, 623, 256
1326, 1667, 1216, 1384, 980, 1031, 1259, 643, 260
1330, 1655, 1159, 1392, 1309, 988, 1260, 661, 264
1336, 1650, 1119, 1399, 1361, 1107, 1252, 682, 258
1342, 1609, 1070, 1402, 1337, 1077, 1239, 698, 251
1366, 1616, 1016, 1415, 1334, 1030, 1243, 710, 260
1384, 1596, 965, 1428, 1303, 975, 1243, 747, 263
1395, 1578, 1612, 1448, 1268, 1117, 1243, 753, 270
1380, 1578, 1674, 1469, 1267, 1080, 1243, 770, 266
1396, 1544, 1636, 1459, 1259, 1037, 1246, 797, 273
1395, 1522, 1518, 1439, 1241, 996, 1267, 812, 277
1408, 1495, 1442, 1425, 1236, 1134, 1262, 840, 282
1408, 1496, 1354, 1430, 1222, 1113, 1259, 868, 283
1443, 1505, 1302, 1435, 1206, 1087, 1258, 892, 301
1450, 1475, 1255, 1432, 1197, 1048, 1257, 914, 296
1469, 1470, 1216, 1447, 1188, 1011, 1276, 943, 300
1485, 1484, 1195, 1476, 1198, 993, 1289, 958, 297
1470, 1499, 1153, 1469, 1193, 1220, 1294, 977, 299
1458, 1493, 1097, 1474, 1191, 1224, 1321, 995, 295
1439, 1506, 1064, 1484, 1162, 1202, 1345, 1025, 317
1439, 1515, 1041, 1492, 1147, 1176, 1362, 1017, 324
1444, 1477, 1010, 1508, 1111, 1141, 1377, 991, 330
1451, 1465, 998, 1516, 1110, 1100, 1383, 1070, 340
1458, 1457, 1712, 1511, 1097, 1073, 1395, 1068, 353
1470, 1471, 1776, 1512, 1068, 1036, 1408, 1075, 361
1509, 1481, 1708, 1531, 1072, 990, 1439, 1072, 366
